account_id,client_id,account_type,balance
959,3213,Brokerage,357770.74
960,3941,Retirement,97436.7
961,921,Retirement,420174.43
962,3664,Retirement,248148.86
963,3481,Savings,177018.25
964,2613,Brokerage,114422.76
965,3262,Brokerage,128929.81
966,3963,Retirement,601457.73
967,1924,Savings,291639.31
968,4158,Savings,889920.8
969,3351,Savings,562695.05
970,2648,Retirement,675314.06
971,3369,Retirement,809221.51
972,3484,Retirement,261438.68
973,448,Retirement,486019.89
974,1794,Retirement,
975,374,Retirement,448188.71
976,1813,Brokerage,875746.35
977,4392,Savings,
978,904,Brokerage,611140.65
979,1059,Brokerage,540227.54
980,173,Retirement,91162.46
981,2731,Retirement,
982,4530,Savings,655276.65
983,4249,Savings,362735.65
984,1626,Savings,838310.9
985,3241,Brokerage,230105.13
986,1323,Retirement,332170.61
987,1767,Brokerage,733601.02
988,112,Savings,845636.48
989,4314,Savings,501997.82
990,3973,Savings,157788.56
991,2470,Savings,230775.23
992,2026,Savings,273185.79
993,1013,Retirement,655620.68
994,1075,Brokerage,876745.02
995,696,Savings,74816.35
996,3403,Savings,15727.04
997,4438,Brokerage,919055.59
998,783,Brokerage,588607.6
999,3205,Savings,831640.24
1000,2558,Retirement,425727.56
1001,192,Retirement,274775.69
1002,1661,Savings,265005.69
1003,4721,Retirement,377204.14
1004,3519,Savings,223030.7
1005,3329,Brokerage,279279.34
1006,2330,Brokerage,
1007,2004,Retirement,
1008,4072,Brokerage,394251.54
1009,3054,Brokerage,714864.15
1010,3705,Savings,578301.61
1011,204,Retirement,771434.59
1012,3663,Retirement,477329.51
1013,893,Brokerage,311299.21
1014,1178,Brokerage,975841.61
1015,782,Brokerage,170086.46
1016,4013,Brokerage,250719.09
1017,1158,Retirement,616871.98
1018,3880,Brokerage,723309.38
1019,4642,Savings,59874.03
1020,4043,Retirement,412446.72
1021,2768,Savings,37473.2
1022,4632,Brokerage,407127.75
1023,46,Retirement,690706.94
1024,4608,Retirement,546043.15
1025,2565,Brokerage,236503.6
1026,3780,Brokerage,483513.34
1027,4545,Brokerage,992762.6
1028,668,Savings,426276.32
1029,635,Retirement,128155.2
1030,112,Savings,520419.08
1031,996,Savings,
1032,932,Savings,885617.33
1033,4057,Savings,626538.75
1034,4298,Retirement,140725.52
1035,4482,Retirement,
1036,2431,Savings,436043.92
1037,2411,Brokerage,922048.25
1038,2221,Brokerage,323063.76
1039,3045,Brokerage,650570.5
1040,1160,Retirement,523727.99
1041,1675,Brokerage,952043.37
1042,3042,Brokerage,604913.26
1043,3868,Retirement,211406.51
1044,2705,Brokerage,
1045,1109,Savings,524854.08
1046,3882,Savings,318370.34
1047,1469,Savings,471022.94
1048,46,Retirement,701763.17
1049,1633,Brokerage,94754.0
1050,3757,Retirement,95619.85
1051,3840,Brokerage,157296.57
1052,2871,Brokerage,559596.93
1053,1852,Retirement,629192.93
1054,1579,Retirement,284903.39
1055,3492,Brokerage,729593.79
1056,3009,Brokerage,767221.85
1057,2087,Brokerage,541475.98
1058,1660,Savings,593046.49
1059,844,Brokerage,217225.03
1060,1461,Retirement,564096.11
1061,1038,Brokerage,587729.74
1062,3138,Retirement,576080.06
1063,4852,Brokerage,277960.27
1064,3879,Savings,168931.29
1065,1900,Savings,
1066,1201,Savings,165653.57
1067,3,Retirement,78709.64
1068,428,Savings,512193.56
1069,3602,Retirement,665177.39
1070,2680,Retirement,500874.73
1071,961,Savings,560584.99
1072,3091,Retirement,706538.35
1073,2909,Retirement,838810.78
1074,2597,Brokerage,79121.46
1075,4960,Savings,955404.76
1076,2276,Brokerage,143741.12
1077,3582,Brokerage,442205.17
1078,2053,Brokerage,121119.56
1079,3567,Brokerage,348832.31
1080,208,Retirement,
1081,2835,Brokerage,424653.85
1082,4586,Savings,383074.96
1083,1467,Brokerage,995442.98
1084,1605,Retirement,361630.39
1085,1597,Savings,586602.22
1086,2691,Savings,911129.72
1087,2079,Brokerage,921642.39
1088,4971,Retirement,34494.66
1089,2253,Brokerage,479256.13
1090,360,Brokerage,704560.22
1091,2247,Brokerage,58169.77
1092,4688,Savings,863322.14
1093,3857,Brokerage,632607.84
1094,4017,Savings,473974.97
1095,4470,Savings,39155.4
1096,237,Brokerage,894370.87
1097,1255,Brokerage,736459.97
1098,1079,Savings,420153.01
1099,979,Savings,443934.63
1100,511,Retirement,98377.99
1101,4458,Retirement,983420.02
1102,1591,Brokerage,
1103,137,Retirement,837436.25
1104,2593,Brokerage,170044.33
1105,4808,Brokerage,944356.67
1106,4230,Savings,940604.62
1107,3303,Retirement,837878.96
1108,504,Savings,193747.0
1109,4109,Savings,729228.11
1110,688,Savings,443955.47
1111,2258,Brokerage,199484.72
1112,4141,Retirement,173795.25
1113,27,Retirement,274489.38
1114,2873,Savings,342111.04
1115,4655,Brokerage,87009.14
1116,3793,Savings,117145.43
1117,742,Savings,729820.83
1118,1521,Retirement,591557.38
1119,165,Savings,788947.94
1120,1782,Brokerage,375155.03
1121,666,Brokerage,943294.09
1122,2522,Brokerage,
1123,1566,Brokerage,756076.71
1124,1088,Retirement,54281.97
1125,2352,Savings,279684.43
1126,4629,Retirement,414568.79
1127,1543,Retirement,883685.01
1128,1451,Retirement,260094.74
1129,3602,Retirement,93319.65
1130,2910,Brokerage,364249.59
1131,4285,Retirement,829670.58
1132,1397,Savings,949715.46
1133,4795,Retirement,156548.52
1134,4659,Savings,993761.88
1135,3555,Retirement,646361.98
1136,2365,Savings,342838.99
1137,4127,Brokerage,
1138,2204,Savings,513759.18
1139,1727,Retirement,219036.66
1140,2137,Savings,921997.46
1141,4236,Brokerage,631482.55
1142,3893,Savings,467779.63
1143,2646,Retirement,564205.66
1144,4821,Savings,
1145,857,Brokerage,359525.26
1146,65,Savings,421986.35
1147,2742,Retirement,648233.43
1148,821,Savings,913235.67
1149,2510,Savings,467374.39
1150,1526,Savings,439569.7
1151,3740,Brokerage,
1152,3564,Brokerage,399934.15
1153,1996,Retirement,723649.08
1154,4923,Retirement,483075.03
1155,3287,Retirement,
1156,1920,Brokerage,108747.46
1157,3489,Retirement,954027.96
1158,3283,Brokerage,
1159,4196,Savings,922431.24
1160,4890,Brokerage,942903.49
1161,1626,Brokerage,752098.24
1162,1065,Brokerage,333813.97
1163,441,Savings,309964.27
1164,1159,Retirement,459254.81
1165,1355,Retirement,1842.37
1166,1209,Savings,883071.79
1167,2469,Retirement,81294.9
1168,1935,Savings,
1169,2005,Savings,685028.86
1170,3066,Savings,477866.75
1171,2824,Savings,471329.89
1172,3229,Brokerage,213279.38
1173,3870,Brokerage,376915.29
1174,3797,Brokerage,243499.27
1175,785,Retirement,129373.89
1176,1094,Retirement,773487.18
1177,2320,Brokerage,730641.74
1178,3479,Brokerage,394456.51
1179,588,Retirement,488821.02
1180,4805,Savings,222472.35
1181,4986,Savings,768076.08
1182,3024,Retirement,340511.1
1183,14,Brokerage,599571.02
1184,3262,Savings,645931.69
1185,1132,Retirement,188782.58
1186,1731,Retirement,435965.23
1187,2782,Retirement,654390.89
1188,3488,Savings,285679.16
1189,3169,Brokerage,821453.74
1190,286,Retirement,958554.23
1191,3455,Savings,164379.33
1192,4239,Savings,465457.78
1193,677,Retirement,686379.55
1194,831,Brokerage,862604.01
1195,101,Savings,319706.75
1196,4708,Brokerage,384606.3
1197,3725,Savings,486653.24
1198,3291,Retirement,771588.3
1199,2482,Retirement,259390.4
1200,950,Brokerage,807317.96
1201,3689,Brokerage,373452.49
1202,3880,Brokerage,335728.44
1203,4383,Retirement,112560.47
1204,1466,Retirement,532179.92
1205,3142,Brokerage,80929.1
1206,57,Retirement,948253.02
1207,4835,Retirement,198415.44
1208,3728,Retirement,49495.05
1209,2308,Savings,122429.89
1210,4011,Retirement,367737.02
1211,4910,Brokerage,369927.12
1212,3488,Retirement,675321.29
1213,193,Brokerage,267968.28
1214,2403,Retirement,417643.17
1215,3660,Retirement,298385.66
1216,292,Brokerage,112571.6
1217,300,Brokerage,
1218,2037,Savings,84962.81
1219,775,Savings,727060.62
1220,4043,Retirement,892823.96
1221,2830,Retirement,689302.97
1222,2000,Brokerage,820665.15
1223,4662,Retirement,41600.34
1224,2676,Retirement,39249.09
1225,4992,Brokerage,638176.67
1226,829,Retirement,513119.65
1227,646,Retirement,927513.11
1228,2474,Retirement,401338.85
1229,1507,Brokerage,257601.15
1230,650,Retirement,965194.89
1231,1570,Brokerage,261714.77
1232,2484,Brokerage,514525.53
1233,1997,Brokerage,799155.15
1234,3066,Brokerage,473445.48
1235,3580,Retirement,747122.92
1236,1522,Retirement,502061.52
1237,375,Brokerage,399271.96
1238,1485,Brokerage,285627.59
1239,42,Retirement,207929.2
1240,3395,Brokerage,130637.18
1241,2188,Retirement,599480.37
1242,2607,Savings,222102.36
1243,149,Brokerage,325284.23
1244,523,Brokerage,288543.48
1245,4992,Retirement,588326.25
1246,4877,Retirement,541916.47
1247,3897,Brokerage,13554.66
1248,2791,Retirement,347019.95
1249,3641,Savings,462485.6
1250,4088,Savings,532708.13
1251,1393,Brokerage,390671.19
1252,3301,Savings,661037.8
1253,4681,Savings,631752.68
1254,4599,Retirement,84008.91
1255,4339,Retirement,304728.7
1256,2584,Retirement,674826.87
1257,243,Savings,625237.83
1258,1366,Brokerage,352274.75
1259,3536,Retirement,995830.01
1260,192,Retirement,556883.05
1261,4021,Savings,375909.05
1262,4404,Savings,379050.41
1263,1012,Savings,396353.95
1264,1732,Savings,571174.27
1265,1464,Savings,767107.76
1266,3286,Brokerage,409107.67
1267,1784,Retirement,900558.45
1268,2285,Retirement,770729.17
1269,866,Brokerage,884873.11
1270,2604,Brokerage,536091.42
1271,3213,Savings,859197.53
1272,4054,Retirement,286997.14
1273,3682,Savings,923986.65
1274,1456,Retirement,289119.4
1275,4364,Retirement,763171.97
1276,1412,Brokerage,
1277,3141,Brokerage,653451.14
1278,3427,Retirement,189686.08
1279,238,Brokerage,224968.42
1280,4995,Brokerage,503857.89
1281,660,Brokerage,571014.12
1282,3349,Savings,325695.29
1283,2048,Savings,569736.84
1284,3866,Brokerage,91875.47
1285,3034,Savings,743222.41
1286,3190,Brokerage,511824.12
1287,1582,Savings,458311.13
1288,1961,Savings,472696.72
1289,1637,Retirement,133517.41
1290,531,Savings,207800.26
1291,3778,Retirement,
1292,4942,Retirement,989723.61
1293,1449,Retirement,500714.72
1294,911,Brokerage,838037.58
1295,1305,Savings,462750.02
1296,573,Savings,748859.97
1297,3329,Brokerage,995539.02
1298,3157,Savings,783259.69
1299,2131,Brokerage,537804.11
1300,4973,Brokerage,989219.61
1301,195,Retirement,481326.76
1302,490,Retirement,811850.73
1303,327,Retirement,400030.01
1304,4191,Brokerage,649980.17
1305,3511,Savings,104519.39
1306,2151,Brokerage,753824.28
1307,916,Brokerage,169784.51
1308,3383,Brokerage,340494.79
1309,1992,Retirement,210874.9
1310,796,Retirement,642393.54
1311,607,Retirement,899296.12
1312,4027,Savings,757223.6
1313,2806,Retirement,689504.92
1314,2709,Retirement,699862.11
1315,4655,Retirement,
1316,1148,Savings,522257.51
1317,213,Savings,880290.42
1318,4617,Retirement,714089.33
1319,2513,Brokerage,159144.14
1320,2497,Retirement,713365.76
1321,2416,Savings,743989.43
1322,1054,Savings,607841.97
1323,3148,Retirement,637125.57
1324,230,Savings,583647.14
1325,1216,Brokerage,13054.65
1326,2984,Brokerage,509082.97
1327,4234,Retirement,477497.36
1328,1396,Retirement,644207.67
1329,4810,Brokerage,
1330,3067,Retirement,865543.28
1331,3976,Brokerage,169951.76
1332,4303,Retirement,176211.97
1333,3112,Savings,669076.07
1334,531,Retirement,225600.35
1335,1692,Savings,
1336,4986,Brokerage,789484.97
1337,1614,Retirement,499291.45
1338,4665,Brokerage,906395.73
1339,4294,Savings,741636.48
1340,2979,Brokerage,33807.69
1341,810,Retirement,507909.09
1342,2224,Brokerage,961694.52
1343,4406,Savings,970466.78
1344,459,Retirement,
1345,2032,Savings,256816.0
1346,1497,Brokerage,936397.1
1347,2008,Savings,689947.81
1348,3737,Savings,41192.56
1349,4991,Retirement,552423.68
1350,749,Brokerage,190824.15
1351,522,Savings,523035.14
1352,499,Savings,228358.66
1353,4798,Brokerage,477805.02
1354,806,Brokerage,881759.07
1355,419,Retirement,790226.11
1356,599,Savings,478820.75
1357,3621,Savings,476559.77
1358,819,Brokerage,589786.49
1359,4902,Retirement,300661.0
1360,79,Brokerage,
1361,914,Brokerage,886630.97
1362,1596,Brokerage,805960.1
1363,3738,Savings,252496.03
1364,3336,Brokerage,271472.46
1365,1447,Retirement,507785.69
1366,4213,Retirement,951484.26
1367,2455,Retirement,867393.71
1368,2040,Retirement,276013.06
1369,4598,Brokerage,309495.21
1370,3605,Savings,977251.77
1371,1493,Retirement,7510.77
1372,4175,Retirement,496292.14
1373,1465,Savings,760677.37
1374,2496,Savings,925370.04
1375,3631,Retirement,638245.09
1376,4413,Savings,194401.91
1377,891,Savings,214003.23
1378,4111,Retirement,320695.84
1379,4346,Retirement,103814.2
1380,2459,Brokerage,211081.63
1381,1267,Retirement,157231.34
1382,3246,Savings,852504.93
1383,4999,Brokerage,157975.53
1384,4231,Retirement,653837.14
1385,3416,Brokerage,270113.8
1386,2154,Retirement,934395.65
1387,2488,Retirement,145841.54
1388,2734,Brokerage,354579.64
1389,2584,Retirement,308708.87
1390,4615,Retirement,762932.55
1391,47,Retirement,56252.12
1392,3349,Retirement,646146.92
1393,1147,Retirement,767281.55
1394,160,Brokerage,203010.88
1395,2097,Retirement,832719.18
1396,194,Retirement,428070.85
1397,3133,Retirement,558510.1
1398,1634,Savings,617938.28
1399,3606,Retirement,107727.74
1400,1992,Savings,326157.55
1401,3930,Brokerage,593347.33
1402,377,Brokerage,390672.95
1403,3990,Savings,280862.47
1404,4971,Brokerage,375643.94
1405,831,Savings,639989.04
1406,2262,Brokerage,370079.38
1407,2329,Savings,472369.03
1408,607,Retirement,977201.58
1409,3390,Savings,874076.67
1410,4832,Retirement,574514.03
1411,4603,Savings,438822.94
1412,2686,Brokerage,547038.56
1413,2136,Brokerage,531496.45
1414,2388,Brokerage,22829.96
1415,558,Brokerage,711691.29
1416,2572,Retirement,905198.39
1417,3653,Brokerage,884700.63
1418,1509,Retirement,468858.07
1419,3775,Retirement,333679.09
1420,2122,Retirement,604013.27
1421,190,Savings,120071.25
1422,3366,Retirement,396911.67
1423,3985,Savings,831842.77
1424,494,Brokerage,374100.89
1425,4635,Retirement,995658.81
1426,4131,Retirement,790347.37
1427,4031,Retirement,575240.65
1428,550,Brokerage,76477.02
1429,755,Brokerage,780807.62
1430,4357,Savings,798792.39
1431,719,Brokerage,922574.38
1432,4998,Brokerage,992956.78
1433,599,Brokerage,431515.78
1434,2269,Retirement,451837.3
1435,1247,Brokerage,331099.01
1436,1489,Brokerage,575648.55
1437,3720,Brokerage,781331.8
1438,3543,Savings,402064.6
1439,2407,Savings,624066.06
1440,3195,Savings,9529.37
1441,2641,Retirement,151344.43
1442,1826,Brokerage,
1443,2676,Brokerage,458295.57
1444,1642,Brokerage,925431.19
1445,4726,Savings,189658.53
1446,1215,Savings,309173.18
1447,827,Savings,533888.63
1448,324,Savings,
1449,568,Retirement,870685.5
1450,1886,Brokerage,209598.45
1451,2482,Savings,424859.35
1452,2221,Savings,936365.96
1453,1780,Retirement,28269.14
1454,3602,Savings,834323.09
1455,3073,Savings,444508.51
1456,1709,Retirement,50165.08
1457,3593,Retirement,199439.1
1458,3118,Brokerage,814684.92
1459,761,Savings,507196.63
1460,4738,Brokerage,
1461,1335,Savings,121237.97
1462,4007,Brokerage,605243.56
1463,2596,Retirement,191790.16
1464,744,Brokerage,360498.62
1465,2092,Brokerage,112880.37
1466,3744,Savings,8248.34
1467,3441,Retirement,961607.19
1468,820,Retirement,
1469,2540,Savings,434714.74
1470,2464,Savings,999706.86
1471,692,Brokerage,643938.37
1472,3193,Retirement,16834.18
1473,2251,Brokerage,647712.26
1474,2649,Savings,141595.08
1475,2040,Savings,565014.67
1476,1049,Brokerage,156602.56
1477,3849,Savings,62120.28
1478,1719,Brokerage,
1479,3045,Brokerage,415461.49
1480,1291,Retirement,173247.57
1481,4249,Savings,742224.7
1482,1488,Retirement,879198.33
1483,897,Savings,30950.15
1484,1672,Retirement,404250.64
1485,3058,Retirement,622291.66
1486,234,Savings,332250.47
1487,3855,Savings,735215.89
1488,1183,Retirement,47452.95
1489,3089,Brokerage,722800.19
1490,1391,Savings,101015.13
1491,2857,Savings,93031.78
1492,544,Savings,968761.67
1493,3805,Retirement,856284.29
1494,4397,Retirement,135270.99
1495,4942,Brokerage,1720.91
1496,3902,Retirement,899649.44
1497,2105,Savings,323553.58
1498,4424,Retirement,956948.45
1499,790,Retirement,493308.91
1500,4680,Savings,126707.14
1501,4217,Savings,805642.03
1502,1169,Savings,659550.72
1503,777,Brokerage,404434.69
1504,863,Savings,226997.18
1505,1513,Brokerage,659709.99
1506,2693,Brokerage,
1507,4840,Brokerage,517387.45
1508,2186,Savings,328616.07
1509,3071,Brokerage,146075.78
1510,281,Brokerage,906108.52
1511,3155,Brokerage,48970.41
1512,1622,Savings,15307.41
1513,280,Savings,162723.32
1514,2643,Savings,572514.65
1515,3964,Retirement,188560.52
1516,4729,Retirement,452652.01
1517,1760,Retirement,621691.25
1518,4472,Retirement,118701.31
1519,2289,Brokerage,768742.54
1520,2764,Retirement,996689.02
1521,1527,Retirement,341642.01
1522,3993,Brokerage,456859.69
1523,791,Brokerage,856358.17
1524,4253,Retirement,64054.65
1525,2994,Retirement,642650.4
1526,4451,Savings,95488.94
1527,3748,Savings,121157.47
1528,2423,Savings,873433.43
1529,2516,Retirement,436727.94
1530,680,Brokerage,183429.77
1531,4186,Savings,142566.72
1532,1818,Savings,199478.44
1533,2900,Brokerage,601335.36
1534,1244,Brokerage,860066.27
1535,4302,Savings,
1536,2971,Brokerage,231193.12
1537,4349,Savings,375097.65
1538,821,Brokerage,166469.88
1539,1854,Brokerage,152899.03
1540,4995,Retirement,858436.9
1541,2281,Savings,959097.71
1542,3284,Retirement,390382.63
1543,4275,Retirement,893850.75
1544,3834,Retirement,136983.76
1545,2458,Savings,75795.61
1546,4553,Brokerage,312293.75
1547,4866,Savings,60163.0
1548,3362,Savings,144647.78
