security_name,date,closing_price
Apple,2015-09-12,194.54
Apple,2022-09-04,906.81
Netflix,2017-09-27,1356.68
Tesla,2014-07-23,1710.58
Apple,2021-10-04,1992.15
Microsoft,2024-03-08,414.35
Apple,2017-11-24,1076.57
Google,2020-06-11,553.82
Microsoft,2019-12-14,246.47
Google,2015-09-05,738.93
Amazon,2017-02-15,1271.38
Tesla,2022-03-17,1463.9
Netflix,2023-09-23,431.48
Apple,2024-04-09,747.26
Google,2018-05-22,1309.25
Amazon,2022-11-05,1975.73
Amazon,2019-09-14,353.0
Tesla,2019-03-13,214.8
Microsoft,2018-12-15,791.28
Apple,2021-05-05,67.06
Tesla,2016-07-04,1264.35
Amazon,2020-03-13,484.71
Microsoft,2020-01-15,291.32
Tesla,2021-04-27,1074.77
Tesla,2017-07-17,1094.58
Microsoft,2019-11-18,1226.14
Tesla,2021-05-22,1184.08
Apple,2019-06-17,994.26
Microsoft,2020-01-24,770.47
Tesla,2023-02-11,30.5
Tesla,2016-08-22,1471.04
Google,2018-10-26,1911.61
Tesla,2017-08-30,1532.86
Microsoft,2014-05-11,1270.36
Netflix,2020-02-12,36.42
Google,2016-12-20,1262.25
Tesla,2014-04-06,841.64
Tesla,2024-08-15,1723.01
Apple,2020-09-16,1131.06
Amazon,2024-12-03,631.1
Microsoft,2022-01-05,1883.58
Netflix,2018-02-22,1888.86
Netflix,2018-01-21,1949.16
Amazon,2021-08-15,922.48
Tesla,2017-11-02,129.36
Tesla,2017-04-12,620.66
Amazon,2022-11-22,1119.23
Tesla,2022-11-23,1227.42
Netflix,2020-07-23,1537.57
Netflix,2016-06-05,971.93
Netflix,2015-06-08,1880.5
Microsoft,2015-11-09,1294.04
Amazon,2015-03-16,1524.98
Netflix,2019-10-04,1912.02
Netflix,2020-04-19,1437.44
Microsoft,2021-01-17,1949.48
Microsoft,2024-03-30,1713.98
Microsoft,2015-08-06,269.74
Tesla,2019-11-06,1772.95
Tesla,2017-06-22,1879.37
Tesla,2019-02-17,1579.25
Microsoft,2018-06-13,861.68
Apple,2018-06-30,1874.53
Netflix,2018-09-27,1528.79
Amazon,2021-10-03,430.31
Google,2014-04-14,1019.29
Tesla,2018-02-11,877.29
Netflix,2017-05-23,1291.89
Amazon,2022-06-05,839.12
Apple,2017-04-14,714.24
Apple,2014-03-25,1618.81
Google,2019-07-08,524.57
Apple,2016-06-29,1987.61
Microsoft,2016-09-21,1867.19
Amazon,2016-04-20,367.47
Apple,2019-06-30,1535.84
Apple,2016-07-14,760.17
Google,2018-01-22,308.24
Amazon,2019-02-25,670.13
Tesla,2023-06-10,1621.51
Microsoft,2015-03-13,1739.76
Tesla,2018-01-19,69.7
Google,2019-08-31,830.55
Apple,2014-06-06,1033.01
Tesla,2019-05-20,751.86
Google,2020-12-28,361.51
Netflix,2023-06-10,256.01
Apple,2017-01-22,696.23
Microsoft,2020-12-14,18.4
Apple,2017-04-12,394.44
Netflix,2016-07-01,1161.08
Apple,2023-05-22,357.27
Apple,2016-03-09,1037.06
Microsoft,2014-11-11,543.43
Netflix,2021-10-23,1178.81
Apple,2014-03-15,21.45
Netflix,2020-09-26,878.14
Apple,2021-12-09,1503.73
Apple,2017-02-22,1660.0
Google,2014-10-27,1780.76
Tesla,2014-12-09,1441.5
Apple,2014-04-27,171.38
Apple,2021-10-17,616.96
Netflix,2023-05-16,901.0
Apple,2015-09-14,965.7
Microsoft,2020-07-12,513.9
Microsoft,2015-12-30,943.28
Google,2015-05-12,271.63
Google,2014-06-22,1495.61
Apple,2024-05-13,1362.5
Amazon,2019-03-08,317.34
Amazon,2023-06-11,1527.6
Netflix,2017-09-16,1480.1
Microsoft,2021-12-22,1809.28
Microsoft,2014-03-18,255.15
Amazon,2016-06-04,785.29
Apple,2023-10-23,1107.14
Google,2019-04-28,195.0
Google,2016-09-13,300.41
Apple,2015-12-05,985.69
Tesla,2016-03-09,657.08
Netflix,2017-01-02,651.43
Google,2024-11-28,1809.49
Netflix,2015-08-09,368.07
Microsoft,2019-12-28,1261.59
Amazon,2024-04-27,1145.27
Google,2017-03-03,1316.64
Google,2015-05-16,1840.08
Google,2018-09-20,1864.3
Apple,2020-08-22,648.2
Microsoft,2019-07-20,1352.84
Netflix,2020-04-11,924.7
Netflix,2023-01-04,1504.52
Tesla,2017-01-25,357.43
Netflix,2021-01-31,28.24
Microsoft,2021-01-15,1866.91
Netflix,2016-09-12,139.56
Amazon,2024-03-05,1852.07
Tesla,2024-02-16,1038.55
Apple,2018-09-01,869.07
Microsoft,2021-09-12,875.15
Tesla,2014-04-21,687.82
Apple,2017-10-07,689.09
Apple,2015-02-09,798.78
Amazon,2017-12-19,581.19
Google,2016-06-30,1183.87
Tesla,2023-05-26,1939.28
Amazon,2016-05-21,1714.38
Microsoft,2024-10-19,670.13
Google,2017-08-28,527.31
Microsoft,2024-02-22,932.09
Amazon,2016-03-21,71.24
Google,2018-08-19,479.43
Tesla,2014-04-27,653.31
Netflix,2023-12-27,1712.15
Amazon,2022-08-27,658.05
Apple,2019-08-21,633.16
Apple,2015-12-13,772.22
Tesla,2018-04-27,1678.55
Google,2018-01-22,1208.68
Google,2015-07-13,1295.34
Tesla,2020-08-04,1733.04
Amazon,2018-06-19,33.09
Apple,2023-11-01,1411.29
Google,2015-02-28,772.55
Tesla,2018-02-20,805.49
Microsoft,2018-12-15,909.99
Microsoft,2018-09-26,281.04
Amazon,2014-03-24,1438.71
Google,2019-02-20,1968.67
Microsoft,2024-03-25,297.04
Apple,2020-06-14,845.92
Tesla,2017-05-09,1079.6
Apple,2018-05-13,917.65
Apple,2015-12-08,118.7
Tesla,2022-07-23,824.21
Amazon,2020-11-05,1247.47
Amazon,2024-01-04,742.2
Tesla,2023-06-11,1480.96
Amazon,2021-02-24,904.01
Microsoft,2020-12-06,26.19
Amazon,2022-06-29,1726.84
Tesla,2021-05-14,1475.9
Amazon,2018-03-31,1643.65
Tesla,2018-12-17,1502.7
Tesla,2018-08-11,1554.18
Netflix,2020-04-09,1364.74
Apple,2017-01-07,701.13
Amazon,2023-07-20,1108.32
Apple,2014-11-29,1027.74
Microsoft,2023-07-11,742.92
Netflix,2019-05-11,1792.19
Apple,2021-07-11,1845.2
Tesla,2018-05-28,1113.47
Microsoft,2015-08-07,1266.95
Tesla,2016-08-29,835.37
Google,2019-04-24,1973.49
Tesla,2021-08-15,834.53
Microsoft,2020-10-18,1959.2
Tesla,2022-10-28,216.19
Amazon,2022-05-23,339.73
Tesla,2015-02-28,117.09
Apple,2024-12-19,778.49
Google,2017-06-23,1535.57
Amazon,2024-05-16,430.29
Netflix,2015-09-07,27.23
Amazon,2020-04-18,234.54
Apple,2023-09-29,1555.44
Apple,2014-07-20,249.11
Netflix,2024-12-06,237.28
Tesla,2022-04-03,735.63
Google,2020-07-10,517.09
Microsoft,2016-05-19,1745.44
Google,2024-08-15,683.7
Tesla,2024-10-02,1121.69
Microsoft,2018-05-17,1919.6
Tesla,2020-05-22,28.13
Tesla,2018-03-28,1699.29
Microsoft,2021-05-17,223.88
Google,2021-08-14,1512.03
Apple,2022-01-11,75.77
Netflix,2016-07-19,885.61
Google,2021-10-29,1849.62
Tesla,2016-11-05,1075.14
Microsoft,2016-04-29,795.26
Amazon,2024-03-12,1076.7
Microsoft,2016-12-25,1393.69
Microsoft,2021-01-04,1789.47
Apple,2018-06-28,1068.69
Apple,2024-06-23,780.63
Google,2022-11-19,487.0
Google,2020-07-20,948.71
Apple,2022-10-31,94.69
Microsoft,2017-08-18,921.48
Apple,2014-02-11,54.43
Tesla,2024-12-14,1239.28
Amazon,2022-07-31,1707.98
Google,2019-11-12,1745.49
Amazon,2014-04-18,495.61
Microsoft,2020-05-24,1218.84
Tesla,2021-07-07,1186.47
Amazon,2016-08-05,1525.26
Apple,2014-08-25,1037.79
Apple,2023-11-09,515.91
Google,2014-10-29,256.87
Netflix,2015-03-18,19.32
Apple,2015-05-31,1651.2
Microsoft,2024-02-15,217.9
Apple,2015-11-14,991.28
Tesla,2017-05-05,428.92
Tesla,2017-05-10,24.71
Netflix,2021-10-17,1103.58
Microsoft,2018-12-21,393.03
Apple,2017-04-01,253.18
Microsoft,2023-11-28,122.96
Amazon,2023-08-10,329.5
Netflix,2016-09-22,1584.17
Amazon,2018-05-08,1466.35
Apple,2022-09-19,1524.34
Microsoft,2017-09-21,1460.33
Tesla,2014-01-08,1759.63
Netflix,2017-02-19,790.29
Amazon,2015-09-09,828.75
Netflix,2014-02-14,1091.55
Tesla,2022-12-16,1053.28
Google,2021-08-24,1281.67
Netflix,2022-10-11,478.0
Microsoft,2021-06-24,129.68
Tesla,2014-01-13,1342.08
Apple,2018-11-01,1923.03
Apple,2018-06-17,1723.54
Amazon,2023-02-08,1096.5
Tesla,2024-10-02,649.41
Tesla,2020-05-15,955.23
Apple,2020-05-18,1688.21
Microsoft,2024-07-06,1047.19
Google,2021-03-25,1879.33
Netflix,2020-09-18,1244.09
Netflix,2017-04-02,1924.32
Amazon,2018-03-18,1098.49
Microsoft,2017-06-10,1097.06
Apple,2023-01-22,1628.2
Amazon,2022-05-14,1850.03
Google,2018-08-19,366.24
Microsoft,2021-05-07,1091.75
Amazon,2024-05-06,341.12
Microsoft,2024-08-16,1833.73
Netflix,2016-01-11,621.13
Microsoft,2023-10-21,1490.56
Google,2017-04-23,687.48
Google,2014-07-10,362.34
Tesla,2017-08-22,1476.25
Google,2015-07-25,1369.52
Microsoft,2020-04-09,1932.61
Amazon,2022-11-06,972.47
Tesla,2019-04-05,60.13
Apple,2016-03-30,1394.78
Tesla,2019-10-16,1619.51
Amazon,2021-01-03,979.98
Amazon,2015-02-11,534.19
Tesla,2018-06-07,1701.52
Amazon,2016-07-11,873.43
Apple,2024-02-28,1879.84
Amazon,2017-10-06,609.31
Microsoft,2023-05-31,313.63
Apple,2017-12-12,234.28
Netflix,2015-11-29,803.31
Microsoft,2015-03-26,1893.83
Netflix,2019-05-10,1248.48
Apple,2024-02-23,139.59
Google,2017-01-01,277.79
Amazon,2018-09-27,434.33
Apple,2022-01-19,1726.8
Apple,2014-08-17,1731.8
Apple,2015-07-19,964.62
Apple,2019-07-09,56.84
Netflix,2024-01-18,1829.03
Google,2022-12-16,1817.24
Google,2014-11-02,1313.53
Tesla,2021-09-10,508.34
Apple,2017-03-07,1164.42
Tesla,2022-12-06,1661.31
Amazon,2019-10-14,627.54
Tesla,2019-02-12,1463.63
Netflix,2021-08-16,448.35
Amazon,2022-11-20,574.68
Tesla,2024-04-19,1767.09
Google,2019-04-15,271.74
Google,2015-03-21,1700.32
Apple,2014-06-04,1615.44
Apple,2024-04-01,594.94
Amazon,2022-03-12,1861.13
Microsoft,2022-05-24,210.71
Microsoft,2016-05-15,1443.43
Tesla,2024-02-12,851.09
Netflix,2022-01-19,1318.68
Amazon,2015-05-27,95.23
Tesla,2017-12-08,1942.42
Netflix,2014-03-11,239.36
Apple,2020-09-26,1899.46
Google,2020-09-10,1691.92
Google,2021-02-27,1445.81
Amazon,2021-12-01,655.65
Apple,2023-08-25,286.45
Amazon,2023-06-16,270.07
Apple,2016-01-09,419.01
Tesla,2016-12-11,1243.21
Apple,2021-02-19,143.32
Google,2022-01-05,1759.52
Netflix,2019-11-07,1843.0
Microsoft,2024-04-21,1269.13
Google,2024-03-07,784.11
Netflix,2023-04-09,957.46
Netflix,2023-03-19,53.59
Google,2016-08-10,86.6
Apple,2016-09-03,1585.12
Microsoft,2024-07-27,1051.86
Apple,2022-01-12,1877.66
Amazon,2024-09-01,1603.56
Netflix,2015-05-11,968.16
Google,2021-05-04,1040.19
Amazon,2014-11-06,1565.71
Apple,2022-12-04,1486.61
Netflix,2021-11-07,818.16
Tesla,2021-08-29,960.05
Google,2020-08-04,1735.83
Netflix,2023-03-01,1749.64
Amazon,2021-06-05,424.66
Amazon,2019-10-12,227.45
Tesla,2019-04-25,899.63
Amazon,2022-08-03,1324.56
Apple,2020-10-07,69.1
Amazon,2021-01-09,875.88
Apple,2016-07-08,463.05
Apple,2024-05-14,1112.17
Amazon,2024-04-18,1161.88
Microsoft,2022-11-07,494.11
Tesla,2015-02-17,327.2
Netflix,2022-10-07,1938.43
Tesla,2015-08-12,453.55
Microsoft,2019-08-13,1113.27
Amazon,2023-05-03,407.96
Google,2017-01-03,304.57
Google,2020-07-06,71.48
Tesla,2024-03-29,1341.99
Apple,2016-06-08,818.02
Tesla,2018-12-15,259.35
Netflix,2017-09-18,961.63
Google,2024-03-25,575.29
Amazon,2017-11-12,1716.88
Tesla,2019-05-02,1878.02
Google,2024-01-10,1349.56
Netflix,2019-01-24,562.12
Google,2015-06-16,1926.77
Google,2014-11-08,373.45
Amazon,2024-01-20,597.78
Amazon,2014-08-02,1686.22
Netflix,2022-12-03,1356.84
Amazon,2017-07-08,1012.35
Apple,2024-09-12,1208.76
Apple,2022-01-28,737.47
Tesla,2022-05-12,1048.54
Amazon,2021-09-06,414.51
Netflix,2019-06-12,1306.47
Amazon,2019-07-01,1597.33
Netflix,2021-07-18,296.65
Tesla,2023-10-31,699.59
Microsoft,2024-07-15,826.2
Microsoft,2017-11-15,165.86
Tesla,2023-08-18,1793.16
Tesla,2020-08-23,1956.63
Microsoft,2022-08-24,1308.47
Amazon,2017-10-26,211.52
Amazon,2018-01-07,229.07
Microsoft,2014-05-03,435.77
Apple,2024-01-27,1651.98
Google,2017-03-23,64.99
Tesla,2017-10-10,523.62
Tesla,2020-02-09,563.29
Tesla,2017-11-10,666.71
Tesla,2016-12-07,1267.02
Microsoft,2023-09-29,1345.5
Microsoft,2024-11-01,508.78
Amazon,2020-07-10,1868.62
Microsoft,2015-10-05,668.17
Apple,2015-01-16,1815.22
Tesla,2023-09-01,76.76
Apple,2015-05-22,918.45
Netflix,2024-08-26,940.42
Amazon,2021-12-27,1481.78
Apple,2019-12-31,1392.58
Amazon,2017-08-29,1042.86
Microsoft,2017-07-12,1509.5
Microsoft,2022-04-27,627.2
Tesla,2017-06-10,1442.37
Google,2022-08-03,1951.48
Netflix,2023-11-03,1321.26
Tesla,2023-11-28,1999.47
Netflix,2017-12-04,257.31
Tesla,2014-02-16,1312.42
Microsoft,2022-10-31,251.46
Amazon,2016-12-23,1968.57
Apple,2022-05-22,556.81
Amazon,2021-02-12,1188.5
Tesla,2018-08-16,584.71
Microsoft,2015-01-25,115.3
Amazon,2017-02-27,1627.8
Google,2022-06-15,1374.37
Amazon,2021-12-25,1108.32
Netflix,2022-08-23,185.4
Microsoft,2024-10-15,1524.81
Apple,2015-02-21,523.35
Amazon,2019-06-03,1948.79
Tesla,2021-10-01,770.17
Apple,2019-12-08,725.47
Google,2024-01-02,1223.1
Microsoft,2017-01-09,1334.63
Google,2015-01-23,1476.73
Amazon,2023-08-23,1645.91
Google,2022-09-23,1350.54
Tesla,2019-09-01,1582.29
Apple,2024-10-04,588.53
Amazon,2016-09-29,1132.6
Apple,2014-12-07,1501.44
Google,2017-03-01,739.62
Netflix,2022-05-21,686.45
Tesla,2024-05-25,316.41
Netflix,2014-02-20,1123.3
Netflix,2016-12-28,235.59
Amazon,2017-05-08,652.12
Google,2016-03-01,784.8
Google,2023-10-09,1226.89
Google,2020-05-25,231.79
Netflix,2015-11-08,577.47
Apple,2016-05-30,273.53
Apple,2019-07-02,739.32
Netflix,2015-06-01,1405.2
Tesla,2014-09-26,1156.18
Apple,2018-03-23,252.3
Microsoft,2015-03-30,1056.0
Google,2020-12-06,817.38
Netflix,2021-10-14,1977.87
Netflix,2014-06-11,1470.52
Apple,2023-03-25,907.05
Microsoft,2020-12-07,766.89
Apple,2016-01-26,1631.1
Tesla,2022-11-26,185.6
Tesla,2024-03-11,1132.82
Microsoft,2014-11-22,1812.02
Google,2022-02-07,1418.2
Microsoft,2023-07-26,1812.52
Amazon,2021-11-07,301.08
Amazon,2021-10-20,1286.65
Apple,2015-10-06,1226.59
Apple,2023-11-26,1512.57
Google,2024-10-17,1341.75
Netflix,2023-03-09,58.18
Amazon,2019-05-05,1967.0
Apple,2023-03-13,911.42
Microsoft,2023-02-20,1229.72
Netflix,2021-04-05,1446.3
Apple,2021-03-07,1668.64
Apple,2015-04-15,946.77
Netflix,2020-05-16,91.63
Tesla,2018-05-11,1452.24
Tesla,2020-02-24,433.5
Microsoft,2020-01-12,589.71
Microsoft,2014-08-21,607.05
Apple,2019-04-27,1924.35
Apple,2024-08-15,57.53
Amazon,2019-07-12,814.18
Microsoft,2019-05-01,1088.53
Amazon,2014-06-18,1300.29
Apple,2015-07-15,1066.36
Apple,2021-09-18,988.64
Amazon,2021-05-06,1569.2
Tesla,2019-05-22,1544.69
Amazon,2022-05-24,97.09
Amazon,2022-09-02,570.73
Microsoft,2018-12-11,918.79
Microsoft,2024-10-07,634.3
Apple,2024-04-10,143.61
Google,2020-08-02,1401.53
Amazon,2024-01-11,1369.62
Microsoft,2023-11-14,1031.68
Netflix,2021-08-22,893.7
Apple,2023-12-20,348.37
Apple,2024-10-15,1741.05
Netflix,2017-09-26,959.39
Netflix,2020-07-13,1671.3
Netflix,2022-09-11,1586.96
Google,2022-05-12,1661.13
Google,2016-11-07,1602.71
Tesla,2022-08-29,1523.52
Google,2021-10-26,1659.55
Apple,2023-01-13,580.29
Microsoft,2024-11-06,1713.03
Tesla,2022-07-27,468.18
Apple,2021-10-19,1267.89
Apple,2018-07-30,1833.91
Microsoft,2020-07-04,1390.71
Netflix,2019-01-06,783.67
Amazon,2018-03-16,1521.41
Google,2014-05-10,1788.66
Tesla,2022-06-15,1792.12
Apple,2015-05-09,792.34
Netflix,2023-03-13,876.17
Apple,2023-08-30,1777.57
Google,2018-06-19,1602.54
Amazon,2014-02-09,359.47
Tesla,2019-09-03,99.13
Google,2021-05-17,263.83
Apple,2022-03-28,177.68
Google,2020-12-09,457.4
Apple,2018-07-03,1927.21
Amazon,2022-03-11,152.33
Tesla,2021-11-01,764.61
Google,2015-02-19,1038.72
Amazon,2023-09-07,625.0
Tesla,2021-01-15,79.24
Netflix,2015-07-24,1453.99
Amazon,2019-05-04,1060.62
Tesla,2015-03-13,450.34
Google,2017-11-26,949.19
Microsoft,2017-08-28,1401.13
Netflix,2020-03-12,660.07
Google,2024-05-27,1083.1
Netflix,2018-08-26,829.55
Microsoft,2020-09-08,937.22
Microsoft,2022-04-29,545.58
Tesla,2020-05-17,1986.13
Amazon,2020-11-23,475.3
Microsoft,2016-11-24,417.54
Microsoft,2020-01-29,365.99
Microsoft,2019-08-03,1823.74
Tesla,2016-06-13,324.11
Amazon,2022-12-01,608.85
Google,2022-02-12,465.65
Tesla,2019-07-20,1947.07
Microsoft,2017-03-07,1024.01
Amazon,2022-11-04,441.43
Tesla,2022-06-27,289.29
Microsoft,2022-09-24,1800.75
Apple,2022-03-22,331.47
Tesla,2018-09-16,1602.17
Netflix,2022-01-04,545.35
Google,2017-03-20,1358.69
Google,2016-07-12,1897.48
Netflix,2020-06-02,1420.04
Microsoft,2018-06-24,1800.48
Google,2017-06-13,905.58
Tesla,2020-01-24,1903.61
Apple,2017-12-11,1989.34
Amazon,2019-02-22,778.43
Microsoft,2022-05-15,1705.19
Amazon,2015-06-11,800.31
Netflix,2018-01-22,539.85
Microsoft,2022-03-14,883.88
Amazon,2024-04-01,1622.86
Microsoft,2015-07-21,981.88
Microsoft,2024-12-01,152.31
Google,2019-06-19,1425.56
Microsoft,2016-01-29,259.31
Tesla,2015-08-18,342.78
Amazon,2017-02-14,1523.58
Microsoft,2019-03-26,935.47
Tesla,2020-11-01,350.66
Apple,2017-10-28,1329.29
Google,2019-12-21,1731.17
Tesla,2017-12-02,990.98
Tesla,2015-08-17,1400.11
Netflix,2018-04-18,386.24
Tesla,2022-05-20,857.27
Apple,2015-01-21,833.62
Apple,2018-10-22,1875.89
Microsoft,2017-02-03,923.16
Amazon,2024-12-22,339.72
Google,2018-12-21,1994.21
Microsoft,2023-08-08,1428.82
Amazon,2024-06-17,216.65
Netflix,2017-03-20,1028.82
Microsoft,2015-05-25,236.66
Apple,2022-02-19,615.59
Tesla,2023-02-16,1735.33
Netflix,2015-01-19,509.85
Amazon,2014-01-17,1260.38
Amazon,2015-11-04,1858.64
Amazon,2017-09-21,305.36
Amazon,2017-07-20,1343.35
Google,2022-09-23,1530.42
Apple,2015-06-01,1947.87
Amazon,2020-02-25,82.12
Amazon,2024-04-30,1578.03
Tesla,2015-04-22,969.86
Netflix,2014-05-31,1974.5
Apple,2021-03-23,1090.04
Apple,2021-02-27,744.85
Amazon,2023-04-08,1656.48
Google,2019-04-06,1187.13
Amazon,2018-11-22,1679.17
Microsoft,2023-02-04,1208.95
Microsoft,2015-03-30,1328.66
Apple,2016-01-07,1131.51
Amazon,2021-07-20,1930.89
Netflix,2024-06-05,1821.64
Amazon,2015-01-27,617.45
Tesla,2021-08-05,1693.16
Netflix,2016-03-17,766.64
Microsoft,2014-07-31,787.5
Amazon,2017-01-10,1565.94
Tesla,2024-01-12,1686.76
Google,2016-04-05,1865.94
Amazon,2022-04-02,1873.24
Tesla,2024-09-25,1762.81
Google,2020-01-03,1841.04
Google,2023-11-10,1857.34
Amazon,2020-12-30,1108.25
Apple,2014-09-13,15.56
Amazon,2016-02-16,776.66
Google,2018-11-13,242.23
Netflix,2020-02-23,1731.88
Microsoft,2014-12-22,1968.62
Netflix,2017-11-30,68.48
Google,2024-09-21,942.88
Amazon,2022-08-03,1090.4
Tesla,2024-05-07,360.72
Google,2020-01-19,1295.2
Amazon,2017-02-27,1538.77
Google,2014-09-30,1656.4
Netflix,2021-07-12,1473.25
Netflix,2022-09-20,983.65
Apple,2015-02-10,984.32
Microsoft,2016-03-31,1012.6
Microsoft,2021-02-13,423.04
Tesla,2018-09-23,1600.6
Google,2017-12-24,238.65
Microsoft,2017-05-29,1680.77
Tesla,2020-03-29,1033.16
Apple,2022-03-20,1290.54
Apple,2015-01-06,600.93
Amazon,2019-07-11,324.19
Amazon,2015-09-22,1963.48
Amazon,2023-07-11,153.92
Microsoft,2024-05-14,1419.24
Amazon,2015-05-15,310.24
Microsoft,2019-06-19,1744.87
Apple,2021-11-24,981.41
Microsoft,2023-09-22,1581.67
Google,2016-11-05,1994.38
Amazon,2018-02-15,992.3
Netflix,2015-12-31,1792.36
Tesla,2023-11-06,1149.32
Netflix,2018-01-20,546.32
Tesla,2022-02-06,1540.59
Netflix,2017-02-07,657.84
Microsoft,2024-01-06,244.27
Amazon,2014-05-24,1573.14
Microsoft,2021-10-16,1247.31
Apple,2014-10-06,753.17
Google,2020-04-27,611.82
Microsoft,2023-07-25,1797.8
Netflix,2015-04-24,369.55
Netflix,2014-08-21,42.86
Google,2014-06-24,365.36
Microsoft,2021-04-01,628.78
Microsoft,2024-08-24,1190.54
Apple,2019-02-05,41.31
Netflix,2015-04-24,1572.7
Tesla,2023-04-29,309.1
Apple,2020-04-09,582.38
Tesla,2023-09-21,1985.21
Microsoft,2014-03-04,1947.4
Tesla,2017-11-04,56.23
Microsoft,2017-08-23,413.07
Amazon,2016-09-26,1606.45
Tesla,2014-09-02,394.35
Google,2017-01-26,1405.04
Microsoft,2017-05-27,187.51
Apple,2022-01-12,1019.14
Netflix,2022-12-29,628.84
Apple,2021-04-17,1369.81
Netflix,2018-03-07,1748.53
Apple,2014-01-29,67.57
Amazon,2015-11-27,446.98
Apple,2018-12-17,339.36
Netflix,2017-01-16,74.97
Apple,2015-04-10,1952.65
Tesla,2024-09-13,1491.59
Netflix,2015-08-10,1281.16
Apple,2022-03-17,787.36
Google,2022-02-18,1500.66
Amazon,2017-08-19,1685.06
Apple,2018-07-28,1656.2
Apple,2023-01-22,526.81
Amazon,2024-09-20,1000.5
Microsoft,2022-08-06,1465.45
Google,2018-06-10,1904.17
Amazon,2024-07-02,1559.07
Netflix,2019-08-19,1497.44
Apple,2018-08-18,120.16
Amazon,2014-04-23,722.38
Microsoft,2024-04-15,1616.02
Amazon,2022-09-13,1477.23
Netflix,2014-02-07,1365.21
Amazon,2022-05-03,397.19
Amazon,2015-10-05,1319.22
Tesla,2019-10-27,1049.71
Tesla,2016-11-10,1273.3
Tesla,2018-09-17,1804.93
Microsoft,2015-02-23,701.0
Netflix,2014-03-09,1117.91
Apple,2020-05-11,216.42
Netflix,2014-10-23,298.5
Tesla,2018-04-26,1439.41
Microsoft,2021-07-17,875.01
Apple,2024-11-25,1761.7
Netflix,2018-08-09,1358.8
Microsoft,2018-12-27,737.57
Google,2024-12-24,605.03
Amazon,2015-11-28,1464.76
Netflix,2014-02-11,788.56
Amazon,2021-10-07,817.29
Microsoft,2019-10-12,1426.97
Netflix,2014-03-08,1554.83
Apple,2023-09-13,1443.95
Tesla,2016-03-27,1585.88
Apple,2014-04-01,262.97
Google,2020-12-17,1988.5
Amazon,2022-09-06,953.77
Apple,2020-06-16,130.87
Tesla,2014-11-04,1341.38
Microsoft,2021-09-10,1862.7
Apple,2020-05-04,1731.06
Google,2016-07-21,594.3
Microsoft,2021-07-04,1163.68
Google,2021-11-07,1016.35
Apple,2024-11-03,1530.06
Microsoft,2024-09-15,1176.37
Apple,2020-07-31,282.23
Amazon,2016-04-22,1474.01
Google,2014-06-14,1359.1
Tesla,2014-12-27,1010.83
Microsoft,2023-08-20,532.43
Microsoft,2014-07-23,769.54
Apple,2015-01-22,1006.88
Tesla,2018-03-02,1200.28
Google,2020-07-12,422.71
Amazon,2021-03-20,688.22
Netflix,2023-03-11,1208.18
Google,2014-11-30,1579.8
Microsoft,2017-02-21,976.11
Netflix,2022-01-25,1219.76
Microsoft,2018-06-29,1139.83
Apple,2024-11-19,377.81
Netflix,2020-08-06,135.27
Microsoft,2018-09-29,1383.07
Apple,2018-12-07,149.62
Amazon,2023-10-04,358.51
Apple,2015-03-16,1144.0
Apple,2022-11-28,1857.28
Netflix,2022-05-28,262.36
Amazon,2021-03-23,77.94
Google,2016-06-27,250.71
Apple,2021-11-18,491.33
Google,2020-03-21,1455.41
Microsoft,2021-04-27,407.01
Amazon,2015-08-20,1409.72
Google,2024-11-08,1918.8
Google,2023-07-23,925.62
Amazon,2017-08-09,1274.56
Netflix,2022-11-17,349.93
Netflix,2018-04-21,1399.54
Amazon,2018-06-23,1048.21
Microsoft,2020-05-26,562.71
Google,2017-12-29,489.41
Netflix,2022-01-12,836.9
Amazon,2021-02-16,273.69
Google,2020-06-19,975.51
Google,2023-04-02,937.53
Google,2023-01-20,1043.15
Google,2020-08-03,1940.23
Apple,2017-09-09,372.57
Apple,2024-08-10,639.04
Google,2016-01-12,1317.3
Google,2015-05-14,1398.79
