transaction_id,investment_id,transaction_type,transaction_date,quantity,transaction_price
630,9005,Sell,2022-11-12,420,65.58
631,16506,Sell,2018-09-18,275,634.69
632,3542,Buy,2023-11-03,407,188.2
633,18513,Buy,2023-07-27,300,309.49
634,19006,Buy,2015-07-24,219,980.1
635,1342,Buy,2015-11-30,174,902.99
636,18638,Sell,2022-11-11,350,17.87
637,3552,Buy,2019-04-06,117,657.35
638,13904,Sell,2021-05-14,20,315.27
639,8181,Sell,2019-12-25,346,871.59
640,468,Sell,2015-09-02,345,795.94
641,13391,Buy,2016-08-15,416,1378.48
642,11081,Sell,2018-06-13,361,1066.84
643,10881,Buy,2017-01-31,333,160.32
644,6707,Sell,2016-01-06,40,503.24
645,15643,Sell,2014-06-30,435,1117.73
646,220,Buy,2020-08-12,132,1021.36
647,8796,Buy,2017-12-31,431,623.0
648,18663,Buy,2021-12-16,20,1253.39
649,14742,Sell,2023-06-26,358,126.64
650,6506,Buy,2015-07-03,61,259.44
651,11828,Buy,2022-01-23,442,865.5
652,4563,Sell,2014-04-28,432,447.03
653,16358,Buy,2019-03-23,486,1495.92
654,6062,Buy,2023-07-07,235,
655,1397,Buy,2017-11-02,487,1250.15
656,10647,Sell,2020-05-27,317,63.62
657,1745,Sell,2018-04-18,103,1142.0
658,13879,Buy,2024-08-25,117,57.71
659,18268,Buy,2023-01-01,439,659.33
660,16032,Buy,2015-08-13,497,1071.51
661,809,Buy,2015-06-01,318,587.74
662,18914,Buy,2020-12-27,352,1361.91
663,3194,Sell,2019-10-02,238,239.12
664,19858,Sell,2023-11-10,295,188.81
665,12660,Buy,2019-12-13,289,487.23
666,6855,Buy,2020-02-24,138,910.55
667,6982,Buy,2023-05-27,497,597.53
668,19673,Sell,2024-08-22,214,1447.62
669,6980,Buy,2020-05-02,33,591.8
670,2458,Sell,2023-09-29,202,1431.37
671,3762,Buy,2018-05-23,124,1109.94
672,4424,Sell,2016-11-03,77,788.89
673,3995,Buy,2015-04-01,376,721.73
674,17670,Sell,2024-08-05,96,576.23
675,4376,Sell,2018-03-14,343,385.47
676,5924,Sell,2022-07-02,69,388.67
677,12512,Buy,2023-10-06,199,1174.03
678,12673,Buy,2017-05-11,258,735.72
679,7702,Sell,2015-10-11,404,137.66
680,8826,Sell,2017-07-20,321,111.96
681,17410,Sell,2020-12-23,271,1314.21
682,7705,Buy,2017-04-16,382,1013.5
683,14184,Sell,2020-09-13,332,1355.8
684,6852,Sell,2019-09-22,147,1292.87
685,13786,Buy,2023-10-21,228,842.84
686,19329,Buy,2022-06-13,203,548.23
687,19728,Sell,2017-01-06,457,246.58
688,19133,Sell,2022-04-26,58,1027.39
689,6629,Buy,2020-10-19,16,1032.51
690,2231,Buy,2021-11-05,465,357.07
691,8,Buy,2021-04-11,108,683.81
692,7612,Sell,2022-11-04,46,885.34
693,7109,Sell,2022-05-18,349,356.56
694,14101,Buy,2022-02-07,368,724.77
695,7123,Buy,2022-04-22,300,1326.8
696,17462,Buy,2020-03-24,86,524.35
697,1754,Buy,2023-08-31,39,832.08
698,12095,Buy,2017-07-26,280,685.61
699,15985,Sell,2020-02-21,345,360.51
700,4476,Sell,2023-07-06,104,1225.07
701,1133,Sell,2021-03-26,397,705.37
702,13942,Buy,2015-03-23,51,349.92
703,13623,Sell,2017-07-20,120,168.54
704,9008,Buy,2019-04-02,411,636.69
705,1418,Sell,2015-07-09,195,704.93
706,8037,Buy,2022-04-05,476,1361.13
707,13452,Sell,2018-05-15,11,562.17
708,8127,Sell,2024-02-19,366,961.45
709,623,Sell,2015-03-30,59,968.2
710,12057,Buy,2023-12-13,373,1367.64
711,8555,Buy,2019-11-21,472,693.0
712,4745,Buy,2017-09-29,181,505.92
713,2652,Sell,2023-06-14,198,962.43
714,1460,Sell,2014-05-26,48,1364.61
715,7808,Buy,2023-04-27,371,939.94
716,12888,Buy,2023-04-06,99,350.8
717,14919,Buy,2019-01-25,171,310.16
718,16304,Buy,2017-01-18,289,1385.64
719,2039,Buy,2021-05-10,474,1048.98
720,4549,Buy,2022-05-12,104,292.68
721,9105,Sell,2016-03-20,330,660.77
722,2024,Sell,2017-04-07,21,1280.67
723,52,Buy,2017-05-30,274,586.88
724,7353,Sell,2024-05-04,134,885.58
725,18947,Buy,2024-04-29,255,928.48
726,8649,Buy,2014-03-22,331,793.42
727,19922,Buy,2022-05-03,257,562.79
728,12784,Buy,2020-11-28,310,1417.53
729,3447,Sell,2015-12-16,134,277.7
730,12972,Buy,2020-03-07,327,1095.38
731,12581,Sell,2014-06-21,66,906.87
732,18963,Buy,2014-07-26,1,564.07
733,12373,Sell,2015-08-07,351,505.02
734,8460,Sell,2015-04-12,91,1142.27
735,16323,Buy,2015-05-25,143,392.78
736,4985,Buy,2017-10-23,318,663.13
737,13038,Sell,2024-05-17,263,1196.24
738,19159,Buy,2015-10-23,100,329.81
739,15154,Buy,2019-09-09,418,779.35
740,1383,Buy,2019-03-29,447,1029.83
741,3460,Sell,2022-12-11,134,1338.17
742,11897,Sell,2014-01-02,203,1287.75
743,7181,Buy,2019-03-28,315,1011.85
744,19412,Buy,2018-10-25,438,601.52
745,6935,Sell,2017-02-13,332,1042.42
746,3575,Buy,2017-05-20,91,1420.62
747,4072,Buy,2021-01-08,355,
748,6743,Sell,2018-04-10,101,711.42
749,15645,Buy,2022-07-01,95,470.42
750,4288,Buy,2024-07-10,365,1285.98
751,10683,Sell,2016-08-29,175,466.78
752,11850,Buy,2015-04-09,151,135.32
753,2899,Buy,2018-06-14,337,1008.99
754,16125,Sell,2023-12-15,142,1188.45
755,17618,Sell,2024-04-09,354,28.68
756,16550,Buy,2014-03-21,493,748.46
757,7132,Buy,2015-06-25,46,869.2
758,17717,Buy,2014-01-16,11,913.67
759,14447,Buy,2022-12-04,261,1002.02
760,1806,Buy,2020-09-12,126,1154.56
761,7645,Sell,2015-08-28,64,1311.76
762,5989,Sell,2020-07-17,290,68.63
763,6824,Buy,2018-04-04,86,1427.0
764,11125,Buy,2021-10-31,323,1188.4
765,1488,Sell,2024-04-21,311,1476.71
766,2258,Buy,2014-04-26,12,802.56
767,19719,Buy,2019-04-22,148,999.8
768,11932,Buy,2024-09-12,485,311.47
769,788,Sell,2024-04-03,428,1365.0
770,645,Sell,2023-09-17,153,1359.77
771,4919,Sell,2015-07-11,246,225.74
772,18897,Sell,2019-10-31,251,281.5
773,9490,Buy,2022-03-10,93,1132.0
774,782,Buy,2017-10-24,416,1252.49
775,4631,Sell,2023-01-09,340,994.78
776,15216,Buy,2014-06-16,463,
777,10917,Sell,2020-06-28,314,49.81
778,14789,Sell,2021-09-23,411,684.3
779,3766,Sell,2024-06-06,259,494.66
780,2028,Sell,2023-09-27,437,1254.32
781,17106,Buy,2020-06-24,241,1384.52
782,16715,Sell,2021-11-09,137,1467.61
783,12062,Sell,2017-12-07,42,767.19
784,2111,Sell,2020-08-02,347,316.16
785,2098,Buy,2021-09-10,123,243.57
786,17970,Buy,2017-02-01,318,140.78
787,2538,Sell,2014-08-16,37,101.02
788,6345,Buy,2023-12-09,388,476.85
789,11187,Sell,2020-09-16,155,1315.53
790,3540,Buy,2016-01-05,299,847.32
791,16128,Buy,2014-10-07,139,1205.16
792,8845,Buy,2017-01-31,47,1079.55
793,19957,Sell,2017-04-18,397,460.19
794,8242,Sell,2021-10-17,260,1358.67
795,17120,Buy,2017-01-30,66,1279.95
796,1830,Sell,2021-05-10,113,394.92
797,7417,Buy,2019-03-14,252,1020.74
798,5106,Buy,2017-10-22,65,61.32
799,8172,Buy,2016-12-13,340,800.39
800,15152,Sell,2014-12-22,337,1442.51
801,5286,Sell,2020-03-10,145,1465.91
802,10122,Buy,2022-08-29,423,666.18
803,19400,Buy,2020-08-01,70,806.64
804,6946,Sell,2023-08-29,382,169.2
805,9171,Sell,2023-08-18,455,828.93
806,4112,Sell,2021-06-19,235,1272.67
807,15062,Sell,2016-09-10,14,928.21
808,14257,Buy,2018-07-17,214,755.74
809,6115,Sell,2020-03-06,330,693.45
810,13951,Sell,2024-07-22,466,
811,12717,Buy,2021-12-24,16,667.92
812,5166,Sell,2015-10-06,45,26.67
813,6926,Sell,2024-12-25,402,1269.78
814,14090,Sell,2020-03-12,184,623.24
815,18242,Sell,2020-02-27,11,1205.32
816,50,Sell,2021-07-21,70,684.91
817,18485,Sell,2024-07-07,47,367.68
818,7367,Sell,2017-04-29,14,776.81
819,1013,Sell,2016-09-02,407,946.6
820,1050,Sell,2022-04-26,400,1395.64
821,1550,Sell,2021-12-11,345,726.5
822,13558,Buy,2014-02-14,88,1282.72
823,10029,Buy,2016-01-07,8,321.37
824,12589,Sell,2015-12-20,58,403.37
825,4843,Buy,2019-09-17,36,1113.44
826,14003,Sell,2019-03-31,246,639.03
827,16449,Sell,2024-07-10,473,1189.37
828,16236,Sell,2015-08-19,361,305.91
829,2315,Buy,2021-12-09,402,432.41
830,13509,Sell,2022-06-29,94,745.14
831,13426,Sell,2017-07-01,471,972.48
832,2360,Buy,2024-08-21,324,250.87
833,17533,Sell,2017-02-10,151,308.63
834,4386,Sell,2021-01-14,277,552.45
835,12373,Buy,2014-01-29,37,1371.93
836,9059,Buy,2023-12-22,254,573.08
837,18146,Buy,2021-03-19,449,1167.86
838,2343,Sell,2022-08-23,319,820.23
839,4316,Buy,2019-10-16,76,280.52
840,114,Sell,2020-11-29,271,1036.88
841,19514,Sell,2022-08-26,209,541.8
842,17411,Sell,2023-05-22,40,630.34
843,6408,Sell,2023-02-13,339,238.87
844,10725,Sell,2024-11-26,100,877.95
845,9270,Buy,2023-05-13,250,1134.01
846,11123,Buy,2021-02-23,465,797.64
847,6825,Buy,2015-01-26,42,1400.86
848,8847,Sell,2014-08-06,283,251.81
849,4686,Sell,2022-11-29,327,982.0
850,6744,Buy,2019-11-02,10,886.62
851,8086,Buy,2024-04-17,360,
852,15273,Buy,2022-01-26,277,1076.45
853,783,Buy,2017-05-30,339,
854,4663,Sell,2019-11-25,261,604.54
855,4101,Buy,2022-07-10,310,249.13
856,1191,Buy,2020-06-09,128,1449.15
857,3121,Buy,2022-02-23,5,1202.18
858,5154,Sell,2024-01-22,333,1343.0
859,9325,Buy,2018-12-28,34,463.24
860,16242,Sell,2017-08-13,54,580.47
861,8429,Sell,2017-04-23,76,1197.06
862,11131,Buy,2020-12-27,319,361.88
863,8385,Buy,2018-08-29,193,1348.36
864,9354,Buy,2018-08-15,20,759.59
865,15743,Buy,2022-06-11,229,457.68
866,115,Sell,2014-11-14,188,277.26
867,10699,Sell,2016-11-11,369,1143.34
868,12940,Buy,2020-07-05,363,799.51
869,357,Buy,2017-06-01,483,
870,13813,Buy,2016-07-23,423,145.79
871,1809,Sell,2022-05-03,201,254.1
872,19381,Buy,2020-09-24,213,355.86
873,9832,Sell,2022-05-21,359,18.64
874,7817,Sell,2021-03-21,120,1171.0
875,5133,Sell,2019-12-19,342,1309.51
876,15611,Sell,2024-02-12,142,283.9
877,14264,Sell,2020-09-12,398,896.88
878,6502,Buy,2018-06-28,330,666.96
879,7363,Buy,2019-09-12,309,1081.43
880,15788,Sell,2022-10-26,487,1069.49
881,7529,Sell,2021-07-24,249,
882,12462,Buy,2020-08-03,25,567.36
883,94,Sell,2020-07-20,492,1057.23
884,1540,Sell,2024-07-13,267,468.37
885,6792,Sell,2018-05-31,46,66.71
886,13645,Buy,2023-12-04,342,812.68
887,11475,Sell,2024-10-08,52,244.91
888,19804,Buy,2018-07-06,213,535.38
889,1438,Buy,2021-07-13,172,1238.82
890,19853,Sell,2015-05-02,285,911.58
891,18104,Sell,2019-12-08,223,1041.14
892,1921,Sell,2020-01-07,476,1497.76
893,5650,Sell,2024-09-09,292,1398.92
894,6987,Sell,2018-01-22,379,860.23
895,11953,Sell,2018-09-06,215,1494.44
896,13555,Buy,2021-07-17,247,268.14
897,7589,Buy,2018-04-20,371,488.45
898,16387,Buy,2019-06-10,330,1359.5
899,14644,Sell,2014-08-13,223,557.96
900,888,Sell,2024-11-11,262,358.29
901,9986,Buy,2016-03-16,131,839.47
902,17095,Buy,2018-04-23,144,1123.17
903,17221,Buy,2014-05-27,1,342.76
904,3469,Buy,2020-03-15,172,1184.19
905,18326,Sell,2018-02-08,355,539.83
906,9634,Buy,2021-07-13,38,1164.57
907,7124,Sell,2022-06-04,395,1339.79
908,6088,Buy,2016-11-20,65,1003.49
909,17782,Buy,2024-03-20,263,129.43
910,1263,Sell,2014-02-04,122,1293.12
911,17642,Buy,2023-07-07,90,1072.1
912,3000,Buy,2018-08-23,73,129.14
913,8018,Buy,2022-12-02,295,1418.01
914,2249,Buy,2024-05-25,325,1457.92
915,15314,Sell,2020-10-11,96,1044.5
916,15787,Sell,2019-05-11,76,798.21
917,9253,Sell,2017-11-11,259,1024.68
918,11091,Sell,2024-12-01,285,532.71
919,8231,Buy,2024-08-11,454,148.77
920,5222,Sell,2018-05-27,363,943.97
921,16772,Buy,2019-08-30,51,324.19
922,10483,Buy,2014-06-17,88,1304.6
923,18548,Buy,2018-01-12,353,1152.68
924,3974,Buy,2021-07-02,236,1285.63
925,9435,Sell,2019-12-12,224,1054.84
926,11182,Sell,2018-10-04,363,161.4
927,14490,Buy,2023-06-05,276,1499.52
928,7086,Buy,2014-07-22,254,321.72
929,18277,Buy,2022-03-15,336,712.32
930,18444,Sell,2022-12-07,468,1106.61
931,8972,Buy,2014-02-15,126,852.3
932,14385,Buy,2020-05-16,423,124.18
933,16352,Sell,2017-11-27,4,570.21
934,10684,Sell,2023-01-20,56,464.33
935,1194,Sell,2017-09-03,346,
936,17881,Sell,2017-05-19,188,997.59
937,3721,Buy,2023-01-30,81,931.33
938,10225,Sell,2020-04-29,106,1445.49
939,8740,Buy,2020-11-08,31,660.51
940,2874,Sell,2023-11-16,143,1141.63
941,17193,Buy,2017-03-17,305,41.58
942,12666,Buy,2017-03-05,252,1337.27
943,1858,Sell,2024-04-30,423,979.64
944,13700,Sell,2016-01-22,32,177.08
945,8041,Sell,2018-03-19,377,713.07
946,2250,Sell,2020-12-04,390,1338.75
947,17501,Sell,2024-03-22,236,1037.64
948,18064,Buy,2020-06-17,139,1028.96
949,11727,Buy,2019-02-26,260,1319.83
950,4445,Buy,2022-12-06,499,675.16
951,17754,Buy,2014-09-24,258,550.58
952,5499,Sell,2018-09-16,412,313.69
953,11894,Buy,2014-07-01,83,523.49
954,11208,Buy,2022-01-28,404,1167.1
955,3862,Sell,2017-10-07,483,323.96
956,1059,Buy,2021-10-20,39,1065.83
957,2418,Buy,2017-07-22,425,459.97
958,14260,Buy,2014-12-11,27,1022.78
959,13561,Buy,2018-09-04,187,517.12
960,4832,Sell,2015-06-27,29,244.8
961,16095,Sell,2019-12-26,321,1020.64
962,11086,Buy,2014-01-09,288,994.8
963,19191,Buy,2020-07-28,127,142.88
964,1546,Sell,2017-09-19,119,1207.62
965,8195,Sell,2017-01-02,142,590.72
966,2883,Buy,2018-05-20,48,632.81
967,6342,Buy,2014-07-02,92,1281.12
968,17753,Sell,2019-05-07,493,
969,9203,Buy,2015-10-05,300,241.45
970,18080,Sell,2014-10-13,474,1321.03
971,8568,Sell,2016-05-27,253,1199.53
972,18767,Sell,2020-12-07,236,1433.6
973,7887,Buy,2020-02-21,340,1156.51
974,11690,Sell,2022-10-15,134,413.88
975,17728,Sell,2017-12-03,319,898.45
976,19775,Sell,2023-01-25,403,1216.5
977,11448,Sell,2021-09-09,409,1002.74
978,10388,Sell,2024-09-29,387,727.14
979,15555,Sell,2023-11-22,71,56.16
980,8771,Buy,2021-05-07,300,24.74
981,12138,Sell,2017-07-03,331,443.07
982,10013,Buy,2017-06-09,185,
983,11956,Sell,2018-12-16,393,113.93
984,16164,Buy,2020-09-17,425,742.47
985,17635,Buy,2021-12-13,117,1460.5
986,4049,Buy,2018-10-13,343,40.04
987,16120,Buy,2021-04-07,378,1345.32
988,4573,Sell,2018-07-14,228,991.33
989,15900,Buy,2020-09-14,87,196.44
990,17383,Sell,2021-05-07,143,94.52
991,4225,Sell,2014-08-21,242,1380.46
992,7430,Sell,2018-03-19,261,1046.92
993,2048,Buy,2017-09-19,196,1000.73
994,3466,Buy,2016-04-28,480,904.84
995,18290,Buy,2022-04-06,488,1437.12
996,900,Sell,2017-05-06,253,814.05
997,10709,Buy,2023-09-15,284,1181.93
998,7714,Sell,2024-07-15,159,476.51
999,10291,Sell,2022-01-27,462,936.38
1000,14003,Sell,2018-07-02,58,1429.06
1001,613,Buy,2015-11-24,208,1196.49
1002,15511,Buy,2019-09-17,435,459.21
1003,4677,Buy,2024-02-12,355,1064.73
1004,7180,Buy,2016-06-30,466,1053.47
1005,10423,Sell,2014-11-30,15,1253.06
1006,18556,Buy,2023-10-17,84,291.72
1007,16,Sell,2018-10-29,482,1154.64
1008,11600,Buy,2015-03-10,410,394.7
1009,19770,Buy,2014-11-28,424,624.9
1010,9501,Buy,2015-07-06,220,86.52
1011,23,Sell,2014-05-12,184,359.65
1012,13450,Sell,2017-01-17,291,837.69
1013,13210,Sell,2024-09-09,355,371.8
1014,5388,Sell,2022-04-28,407,852.47
1015,2244,Sell,2021-06-03,422,872.65
1016,12349,Buy,2014-10-07,173,1154.01
1017,9812,Sell,2022-03-20,22,451.29
1018,17133,Buy,2023-01-27,209,364.0
1019,4516,Buy,2015-11-16,124,802.27
1020,13186,Sell,2024-02-23,396,1271.39
1021,13213,Buy,2019-07-31,41,1212.44
1022,6025,Sell,2015-12-16,420,401.67
1023,10669,Buy,2020-08-31,244,1125.43
1024,18243,Sell,2019-02-02,339,1225.81
1025,19484,Buy,2022-10-23,69,1107.58
1026,13275,Sell,2018-06-19,311,131.7
1027,13772,Buy,2024-01-26,390,199.95
1028,3170,Sell,2021-11-07,109,100.87
1029,5216,Buy,2022-02-04,376,77.62
1030,12672,Sell,2023-08-17,356,256.65
1031,7683,Buy,2024-10-13,68,674.62
1032,11266,Sell,2021-12-26,111,47.86
1033,17059,Buy,2017-06-10,407,415.71
1034,9008,Buy,2022-10-27,118,644.65
1035,19805,Sell,2017-05-04,303,52.61
1036,8442,Sell,2018-01-06,368,466.03
1037,9548,Buy,2014-05-16,254,1118.32
1038,17327,Buy,2021-04-08,208,739.39
1039,9278,Sell,2015-06-26,321,1273.4
1040,5336,Sell,2018-06-26,196,816.2
1041,10781,Buy,2018-04-13,153,1188.2
1042,3175,Buy,2017-08-28,341,1105.61
1043,9540,Sell,2019-06-21,414,598.91
1044,16507,Buy,2021-08-10,260,1200.06
1045,17928,Buy,2020-04-25,57,593.09
1046,3607,Buy,2018-08-03,442,1243.19
1047,5213,Sell,2022-01-18,426,469.05
1048,11527,Buy,2022-12-26,171,1372.34
1049,9491,Buy,2024-01-15,101,874.9
1050,8524,Buy,2017-07-31,276,1058.65
1051,16379,Sell,2019-10-23,437,19.11
1052,1170,Sell,2014-05-23,314,118.67
1053,16413,Sell,2019-11-08,395,1334.32
1054,9657,Sell,2024-11-29,413,1475.35
1055,2877,Sell,2017-02-13,294,1003.19
1056,5811,Sell,2020-12-21,274,732.61
1057,4361,Buy,2014-07-17,281,1257.05
1058,17158,Sell,2017-02-28,133,298.43
1059,14481,Sell,2021-12-13,195,1136.81
1060,15128,Sell,2014-06-30,75,1225.21
1061,12799,Sell,2020-11-12,490,1358.82
1062,704,Buy,2022-12-24,424,228.96
1063,7722,Sell,2022-01-01,317,1127.93
1064,13834,Buy,2019-09-08,404,335.2
1065,5184,Sell,2021-05-12,409,143.76
1066,18346,Buy,2022-01-02,73,443.78
1067,4625,Sell,2015-01-11,173,580.14
1068,5368,Sell,2022-03-08,17,798.96
1069,14919,Sell,2015-06-14,344,432.05
1070,9778,Sell,2024-10-30,217,520.96
1071,11646,Buy,2023-03-21,32,82.46
1072,19789,Sell,2016-01-15,287,1113.77
1073,14352,Buy,2016-09-20,439,1330.23
1074,17095,Buy,2024-03-15,56,1464.25
1075,17352,Sell,2017-02-06,143,1372.82
1076,5621,Buy,2018-01-26,117,648.68
1077,10434,Buy,2020-10-16,262,174.19
1078,12135,Buy,2015-08-13,129,1490.76
1079,6862,Buy,2017-09-19,371,165.08
1080,14507,Buy,2023-09-12,170,77.94
1081,15305,Buy,2015-11-14,325,861.8
1082,2390,Buy,2016-03-02,223,490.55
1083,3124,Sell,2017-03-11,373,639.5
1084,6806,Sell,2022-05-16,26,1035.85
1085,218,Buy,2021-11-09,105,656.96
1086,5142,Buy,2018-04-25,346,
1087,18807,Sell,2020-03-11,230,1039.39
1088,17699,Sell,2024-03-06,188,1135.24
1089,3705,Sell,2024-12-19,22,1345.79
1090,8122,Sell,2024-01-04,138,554.94
1091,5581,Sell,2022-11-11,187,313.76
1092,5777,Buy,2019-01-24,288,52.79
1093,6944,Sell,2015-09-29,187,1417.85
1094,8491,Buy,2017-07-10,439,25.0
1095,17372,Sell,2018-03-24,84,554.71
1096,5672,Buy,2022-06-23,393,705.65
1097,8762,Buy,2020-12-30,115,
1098,16938,Buy,2022-07-08,408,596.48
1099,12537,Buy,2021-08-02,494,298.16
1100,19093,Buy,2014-02-25,299,929.53
1101,11,Buy,2019-09-10,170,1097.83
1102,1760,Sell,2022-08-05,43,212.63
1103,2981,Sell,2014-03-14,12,615.6
1104,17844,Sell,2022-04-29,381,867.22
1105,5182,Buy,2023-11-06,159,876.68
1106,12208,Buy,2015-02-15,422,289.34
1107,8689,Buy,2014-10-06,469,242.59
1108,13647,Buy,2024-09-07,297,
1109,13211,Buy,2020-11-18,445,626.55
1110,325,Sell,2024-11-28,335,1014.62
1111,4469,Buy,2020-03-07,210,501.82
1112,1455,Buy,2016-01-11,408,422.97
1113,17190,Buy,2014-07-06,246,1477.99
1114,16602,Sell,2021-04-09,208,946.95
1115,1805,Sell,2018-07-20,443,992.64
1116,14599,Buy,2014-09-11,424,909.94
1117,15921,Sell,2022-06-09,335,442.2
1118,2459,Buy,2014-08-11,344,1457.58
1119,14231,Buy,2021-09-28,5,1290.21
1120,586,Sell,2022-12-24,176,521.61
1121,19324,Sell,2017-06-27,473,16.16
1122,12569,Sell,2023-02-25,80,1085.73
1123,2435,Buy,2024-12-24,116,388.62
1124,378,Sell,2019-02-16,467,901.15
1125,845,Buy,2021-07-05,88,335.51
1126,13459,Buy,2023-01-12,398,1009.08
1127,11821,Buy,2018-07-29,458,680.19
1128,14223,Buy,2022-09-19,9,597.99
1129,10767,Buy,2017-05-04,436,1013.25
1130,16156,Buy,2014-03-08,267,94.99
1131,68,Buy,2017-11-17,303,1251.56
1132,6361,Sell,2018-04-30,363,1373.87
1133,9630,Sell,2022-10-21,369,1435.82
1134,6112,Buy,2019-12-23,102,308.93
1135,10869,Buy,2021-11-13,198,1332.44
1136,7715,Sell,2017-08-16,45,1228.84
1137,7931,Buy,2021-05-13,431,278.93
1138,13426,Sell,2019-08-04,265,1377.0
1139,6707,Sell,2018-11-05,272,422.89
1140,15711,Buy,2014-02-14,353,648.52
1141,1212,Sell,2018-12-14,336,120.16
1142,18845,Sell,2018-06-19,399,530.77
1143,8,Sell,2024-07-20,174,1431.42
1144,15314,Sell,2016-03-14,409,973.43
1145,10795,Sell,2022-02-25,171,222.3
1146,11531,Buy,2017-02-21,170,658.05
1147,13971,Buy,2022-09-30,269,234.77
1148,5497,Buy,2014-12-25,5,732.15
1149,6266,Sell,2024-06-14,255,289.99
1150,7484,Buy,2014-03-03,307,123.32
1151,5795,Buy,2017-03-21,155,579.66
1152,5139,Sell,2016-01-02,61,1132.27
1153,3871,Buy,2021-09-07,1,94.44
1154,15443,Buy,2023-06-05,353,747.59
1155,2910,Sell,2022-08-11,13,1459.04
1156,12172,Buy,2018-03-02,364,649.29
1157,14518,Buy,2020-08-20,68,1090.47
1158,17430,Sell,2018-05-12,238,730.73
1159,15800,Sell,2018-03-07,241,550.59
1160,1622,Sell,2015-05-29,219,1415.53
1161,16220,Sell,2021-04-13,358,356.99
1162,19900,Sell,2022-05-18,456,203.95
1163,9481,Sell,2022-11-01,2,298.21
1164,6999,Sell,2019-07-17,101,1344.23
1165,9705,Buy,2024-08-14,287,399.45
1166,15006,Buy,2022-07-20,49,1434.8
1167,12603,Buy,2018-07-17,242,977.89
1168,1818,Buy,2018-06-11,295,1448.57
1169,8227,Buy,2018-07-19,495,273.95
1170,10180,Buy,2014-09-16,106,1217.18
1171,14655,Buy,2023-05-16,488,801.67
1172,3294,Buy,2023-07-24,93,667.06
1173,19404,Buy,2023-09-28,293,385.16
1174,9798,Sell,2019-05-15,389,230.45
1175,13326,Buy,2023-12-31,86,
1176,15,Sell,2017-09-01,102,1444.18
1177,650,Sell,2014-05-29,378,610.58
1178,7713,Buy,2017-05-27,253,689.02
1179,2065,Sell,2017-03-02,461,40.69
1180,6756,Buy,2024-08-23,132,1454.64
1181,2546,Buy,2014-07-29,219,816.81
1182,15737,Sell,2021-11-05,252,140.48
1183,7495,Buy,2024-08-27,448,1053.57
1184,13147,Buy,2020-04-28,408,939.41
1185,17226,Buy,2021-05-31,123,995.67
1186,2112,Buy,2014-02-01,202,12.72
1187,19763,Sell,2019-10-28,306,252.78
1188,10362,Buy,2016-08-18,405,1497.72
1189,18903,Buy,2021-03-15,267,55.38
1190,7641,Buy,2024-07-15,25,1405.39
1191,19775,Buy,2024-08-19,332,988.37
1192,2645,Sell,2014-12-03,272,803.78
1193,10059,Sell,2016-02-11,217,42.47
1194,2872,Buy,2020-02-25,139,1061.93
1195,11033,Sell,2016-09-14,258,705.69
1196,856,Sell,2017-07-08,241,469.38
1197,6753,Buy,2014-08-23,195,1363.34
1198,8434,Sell,2016-03-20,113,1373.35
1199,18577,Sell,2024-04-30,7,1401.11
1200,15568,Sell,2024-03-05,80,1169.86
1201,11856,Sell,2024-08-03,94,121.58
1202,5384,Sell,2020-11-04,261,1487.64
1203,12010,Buy,2020-06-26,481,240.46
1204,19963,Buy,2017-05-01,22,1100.14
1205,3809,Buy,2017-09-22,306,953.3
1206,5256,Sell,2014-05-13,42,746.3
1207,12565,Buy,2024-03-19,447,759.63
1208,1752,Sell,2016-10-23,110,1023.5
1209,4654,Sell,2018-03-08,99,769.37
1210,1686,Sell,2020-02-04,208,941.45
1211,15649,Sell,2020-10-18,323,752.22
1212,19441,Sell,2020-01-01,363,817.58
1213,3604,Sell,2018-07-04,489,1334.86
1214,13607,Sell,2014-01-20,19,425.49
1215,7631,Buy,2018-03-02,421,1408.94
1216,4398,Sell,2014-07-02,405,1050.93
1217,13975,Sell,2021-06-28,404,610.04
1218,10672,Buy,2024-02-29,407,1207.76
1219,18988,Sell,2024-12-07,257,871.79
1220,10386,Sell,2024-02-03,177,947.14
1221,17025,Sell,2015-12-31,361,922.46
1222,4968,Sell,2020-01-04,115,1283.36
